session,video_name,folder_path,proposed_label,true_label,flag,duration_s,fps,n_frames,avg_people,max_people
live_output_10_21,20251021_120221_id12_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,3.38,13.0,44.0,0.77,1.0
live_output_10_21,20251021_120646_id16_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,4.0,12.0,48.0,0.79,1.0
live_output_10_21,20251021_121501_id17_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,4.0,13.0,52.0,1.29,2.0
live_output_10_21,20251021_121504_id21_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,2.64,11.0,29.0,1.21,2.0
live_output_10_21,20251021_121721_id22_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,3.54,13.0,46.0,0.76,1.0
live_output_10_21,20251021_121827_id24_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,4.15,13.0,54.0,0.8,1.0
live_output_10_21,20251021_122027_id26_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,4.25,12.0,51.0,0.78,1.0
live_output_10_21,20251021_122055_id28_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,3.92,13.0,51.0,0.78,1.0
live_output_10_21,20251021_123148_id32_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,2.23,13.0,29.0,0.66,1.0
live_output_10_21,20251021_123253_id35_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,4.31,13.0,56.0,0.82,1.0
live_output_10_21,20251021_124108_id38_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,4.08,12.0,49.0,0.8,1.0
live_output_10_21,20251021_124124_id39_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,1.92,13.0,25.0,0.56,1.0
live_output_10_21,20251021_124130_id41_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,4.15,13.0,54.0,1.57,3.0
live_output_10_21,20251021_124130_id42_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,4.0,13.0,52.0,1.54,3.0
live_output_10_21,20251021_124651_id51_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,3.15,13.0,41.0,0.73,1.0
live_output_10_21,20251021_124712_id52_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,3.92,13.0,51.0,0.8,1.0
live_output_10_21,20251021_125131_id58_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,3.15,13.0,41.0,0.76,1.0
live_output_10_21,20251021_125505_id62_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,3.69,13.0,48.0,0.83,2.0
live_output_10_21,20251021_125532_id65_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,5.5,12.0,66.0,1.55,3.0
live_output_10_21,20251021_125532_id67_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,4.42,12.0,53.0,1.83,3.0
live_output_10_21,20251021_125943_id75_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,4.5,12.0,54.0,1.19,3.0
live_output_10_21,20251021_125947_id77_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,5.45,11.0,60.0,0.98,2.0
live_output_10_21,20251021_130019_id83_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,4.54,13.0,59.0,0.88,2.0
live_output_10_21,20251021_131931_id84_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,4.62,13.0,60.0,0.85,1.0
live_output_10_21,20251021_132239_id85_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,4.67,12.0,56.0,0.86,1.0
live_output_10_21,20251021_132905_id96_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,3.77,13.0,49.0,0.82,1.0
live_output_10_21,20251021_133250_id98_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,3.62,13.0,47.0,0.81,1.0
live_output_10_21,20251021_134217_id104_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,3.75,12.0,45.0,0.8,2.0
live_output_10_21,20251021_134911_id107_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,3.77,13.0,49.0,0.78,1.0
live_output_10_21,20251021_135242_id114_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,6.08,12.0,73.0,1.6,3.0
live_output_10_21,20251021_135242_id118_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,5.0,12.0,60.0,1.85,3.0
live_output_10_21,20251021_135837_id126_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,6.0,13.0,78.0,0.87,1.0
live_output_10_22,20251022_111036_id5_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,9.5,10.0,95.0,1.49,4.0
live_output_10_22,20251022_111050_id11_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.0,11.0,55.0,1.6,3.0
live_output_10_22,20251022_111106_id14_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,2.92,12.0,35.0,0.71,2.0
live_output_10_22,20251022_111118_id17_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,10.6,10.0,106.0,1.51,3.0
live_output_10_22,20251022_111121_id18_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,4.8,10.0,48.0,1.88,3.0
live_output_10_22,20251022_111146_id33_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,11.67,9.0,105.0,1.52,3.0
live_output_10_22,20251022_111154_id38_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,9.6,10.0,96.0,1.15,2.0
live_output_10_22,20251022_111217_id44_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,3.64,11.0,40.0,1.18,2.0
live_output_10_22,20251022_111227_id50_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,6.5,10.0,65.0,2.92,5.0
live_output_10_22,20251022_111231_id54_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.25,8.0,42.0,2.55,5.0
live_output_10_22,20251022_111231_id55_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,4.12,8.0,33.0,3.15,5.0
live_output_10_22,20251022_111303_id67_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.78,9.0,52.0,2.25,4.0
live_output_10_22,20251022_111318_id78_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,11.5,10.0,115.0,2.17,4.0
live_output_10_22,20251022_111322_id79_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,6.0,10.0,60.0,2.7,5.0
live_output_10_22,20251022_111348_id85_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.0,13.0,65.0,1.37,2.0
live_output_10_22,20251022_111412_id89_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.1,10.0,51.0,2.29,4.0
live_output_10_22,20251022_111414_id95_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,12.0,10.0,120.0,1.73,4.0
live_output_10_22,20251022_111418_id101_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.22,9.0,47.0,1.77,3.0
live_output_10_22,20251022_111446_id104_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.82,11.0,64.0,1.83,3.0
live_output_10_22,20251022_111447_id107_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,4.27,11.0,47.0,2.09,3.0
live_output_10_22,20251022_111450_id109_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,10.33,9.0,93.0,1.16,4.0
live_output_10_22,20251022_111512_id113_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,8.91,11.0,98.0,1.17,2.0
live_output_10_22,20251022_111526_id119_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.08,12.0,61.0,0.85,2.0
live_output_10_22,20251022_111543_id121_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,8.17,12.0,98.0,1.24,3.0
live_output_10_22,20251022_111611_id131_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,6.17,12.0,74.0,1.41,3.0
live_output_10_22,20251022_111615_id133_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.1,10.0,51.0,1.29,2.0
live_output_10_22,20251022_111641_id137_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_111644_id138_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,4.8,10.0,48.0,2.6,3.0
live_output_10_22,20251022_111713_id142_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,3.27,11.0,36.0,0.72,2.0
live_output_10_22,20251022_111736_id154_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,6.12,8.0,49.0,5.47,7.0
live_output_10_22,20251022_111737_id156_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_111738_id159_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_111741_id144_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_111741_id167_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,9.29,7.0,65.0,4.88,7.0
live_output_10_22,20251022_111745_id169_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_111813_id185_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,4.88,8.0,39.0,3.9,5.0
live_output_10_22,20251022_111829_id195_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,3.6,10.0,36.0,2.08,4.0
live_output_10_22,20251022_111842_id201_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,4.42,12.0,53.0,1.11,3.0
live_output_10_22,20251022_111848_id204_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.78,9.0,52.0,1.69,3.0
live_output_10_22,20251022_111857_id209_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,7.73,11.0,85.0,0.86,1.0
live_output_10_22,20251022_111925_id211_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,11.27,11.0,124.0,1.1,2.0
live_output_10_22,20251022_111927_id214_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,3.0,10.0,30.0,1.67,2.0
live_output_10_22,20251022_111951_id215_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,3.33,12.0,40.0,0.7,1.0
live_output_10_22,20251022_111958_id216_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112006_id224_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,4.62,8.0,37.0,4.76,6.0
live_output_10_22,20251022_112011_id238_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.86,7.0,41.0,4.39,8.0
live_output_10_22,20251022_112011_id239_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112018_id248_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112021_id218_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112023_id254_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.38,8.0,43.0,3.7,4.0
live_output_10_22,20251022_112041_id259_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,3.2,10.0,32.0,2.97,4.0
live_output_10_22,20251022_112051_id276_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,7.5,8.0,60.0,4.28,6.0
live_output_10_22,20251022_112055_id288_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,9.38,8.0,75.0,3.41,6.0
live_output_10_22,20251022_112111_id290_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112114_id299_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112117_id302_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.57,7.0,39.0,3.92,6.0
live_output_10_22,20251022_112145_id321_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.73,11.0,63.0,0.94,2.0
live_output_10_22,20251022_112152_id323_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,10.5,10.0,105.0,1.85,3.0
live_output_10_22,20251022_112156_id328_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,9.5,10.0,95.0,2.49,4.0
live_output_10_22,20251022_112204_id331_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,8.67,9.0,78.0,2.14,4.0
live_output_10_22,20251022_112246_id3_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112251_id5_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,4.11,9.0,37.0,3.16,4.0
live_output_10_22,20251022_112253_id16_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,3.33,9.0,30.0,3.6,6.0
live_output_10_22,20251022_112254_id17_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,10.67,9.0,96.0,3.05,5.0
live_output_10_22,20251022_112259_id16_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,6.67,9.0,60.0,2.47,4.0
live_output_10_22,20251022_112305_id3_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,5.22,9.0,47.0,1.64,3.0
live_output_10_22,20251022_112306_id21_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,1.38,8.0,11.0,1.0,1.0
live_output_10_22,20251022_112308_id16_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112317_id27_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112320_id42_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,1.44,9.0,13.0,3.15,4.0
live_output_10_22,20251022_112346_id51_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112352_id54_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,1.38,8.0,11.0,3.36,5.0
live_output_10_22,20251022_112356_id56_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112411_id61_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,8.38,8.0,67.0,2.33,5.0
live_output_10_22,20251022_112414_id62_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\enter,enter,,,4.0,8.0,32.0,2.03,4.0
live_output_10_22,20251022_111031_id1_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,6.92,12.0,83.0,1.12,2.0
live_output_10_22,20251022_111040_id6_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,5.67,9.0,51.0,1.78,3.0
live_output_10_22,20251022_111044_id9_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.22,9.0,11.0,1.09,2.0
live_output_10_22,20251022_111049_id9_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,5.83,12.0,70.0,1.51,2.0
live_output_10_22,20251022_111110_id15_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,5.7,10.0,57.0,1.23,2.0
live_output_10_22,20251022_111113_id16_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,5.7,10.0,57.0,1.26,2.0
live_output_10_22,20251022_111128_id26_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_111143_id29_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.5,10.0,45.0,2.04,3.0
live_output_10_22,20251022_111144_id31_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,5.1,10.0,51.0,1.88,3.0
live_output_10_22,20251022_111212_id42_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.45,11.0,49.0,0.82,1.0
live_output_10_22,20251022_111220_id45_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.9,10.0,49.0,0.94,2.0
live_output_10_22,20251022_111226_id48_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,3.09,11.0,34.0,2.47,4.0
live_output_10_22,20251022_111226_id49_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_111255_id58_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.5,12.0,54.0,1.2,2.0
live_output_10_22,20251022_111259_id59_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,7.1,10.0,71.0,2.27,4.0
live_output_10_22,20251022_111302_id62_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_111303_id64_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.33,9.0,12.0,3.0,4.0
live_output_10_22,20251022_111317_id75_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,3.5,10.0,35.0,2.31,3.0
live_output_10_22,20251022_111318_id79_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.1,10.0,11.0,2.82,4.0
live_output_10_22,20251022_111352_id87_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.5,10.0,45.0,1.22,3.0
live_output_10_22,20251022_111404_id89_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,6.08,12.0,73.0,0.85,2.0
live_output_10_22,20251022_111413_id93_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.6,10.0,46.0,2.46,3.0
live_output_10_22,20251022_111439_id102_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,5.73,11.0,63.0,0.84,1.0
live_output_10_22,20251022_111511_id111_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.25,12.0,51.0,1.51,2.0
live_output_10_22,20251022_111545_id122_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.0,10.0,40.0,1.88,3.0
live_output_10_22,20251022_111555_id127_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,7.08,12.0,85.0,1.35,2.0
live_output_10_22,20251022_111559_id128_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,5.55,11.0,61.0,1.34,2.0
live_output_10_22,20251022_111645_id140_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_111732_id144_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.08,12.0,49.0,4.2,7.0
live_output_10_22,20251022_111733_id145_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_111734_id149_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,6.56,9.0,59.0,5.17,7.0
live_output_10_22,20251022_111735_id151_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,7.25,8.0,58.0,5.21,7.0
live_output_10_22,20251022_111737_id158_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.71,7.0,12.0,6.0,8.0
live_output_10_22,20251022_111749_id174_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_111801_id177_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.62,8.0,37.0,5.16,6.0
live_output_10_22,20251022_111804_id180_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_111804_id181_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.88,8.0,39.0,5.46,7.0
live_output_10_22,20251022_111830_id197_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,5.11,9.0,46.0,1.96,4.0
live_output_10_22,20251022_111832_id198_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,6.67,9.0,60.0,1.35,4.0
live_output_10_22,20251022_111846_id203_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,7.1,10.0,71.0,1.52,2.0
live_output_10_22,20251022_111922_id210_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,3.17,12.0,38.0,0.82,1.0
live_output_10_22,20251022_111959_id218_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112000_id220_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,3.33,9.0,30.0,3.2,4.0
live_output_10_22,20251022_112002_id221_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,3.33,9.0,30.0,3.27,5.0
live_output_10_22,20251022_112003_id223_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,5.44,9.0,49.0,4.02,6.0
live_output_10_22,20251022_112008_id221_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112008_id229_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,2.88,8.0,23.0,5.0,6.0
live_output_10_22,20251022_112009_id231_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,2.14,7.0,15.0,5.07,7.0
live_output_10_22,20251022_112010_id235_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,3.86,7.0,27.0,4.85,7.0
live_output_10_22,20251022_112019_id218_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.44,9.0,13.0,3.15,4.0
live_output_10_22,20251022_112032_id257_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.38,8.0,11.0,2.91,4.0
live_output_10_22,20251022_112042_id261_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112044_id266_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,2.25,8.0,18.0,2.11,4.0
live_output_10_22,20251022_112047_id267_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.0,8.0,32.0,3.12,4.0
live_output_10_22,20251022_112049_id272_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,6.67,9.0,60.0,4.27,6.0
live_output_10_22,20251022_112053_id283_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.75,8.0,14.0,4.43,6.0
live_output_10_22,20251022_112053_id284_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,5.25,8.0,42.0,4.48,6.0
live_output_10_22,20251022_112112_id293_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.75,8.0,38.0,4.74,6.0
live_output_10_22,20251022_112124_id307_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,6.12,8.0,49.0,2.22,4.0
live_output_10_22,20251022_112131_id313_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.09,11.0,12.0,2.17,3.0
live_output_10_22,20251022_112131_id315_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.18,11.0,46.0,2.13,3.0
live_output_10_22,20251022_112135_id319_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,4.5,10.0,45.0,1.78,3.0
live_output_10_22,20251022_112246_id1_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,0.0,0.0,0.0,0.0,0.0
